date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:51	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-2.html?-fvbane	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-29f24.html	(from https://citizentrustonlinebk.com/main/assets/css/themify-icons.css)
17:59:53	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-3.html?-fvbane	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-39f24.html	(from https://citizentrustonlinebk.com/main/assets/css/themify-icons.css)
17:59:54	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/img/grabbing.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/img/grabbing.html	(from https://citizentrustonlinebk.com/main/assets/css/owl.carousel.css)
17:59:55	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/intro-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/intro-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
17:59:57	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/featured-box-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/featured-box-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
17:59:58	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/featured-box-bg-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/featured-box-bg-2.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:00	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/how-it-work-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/how-it-work-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:02	57880/57880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/feature-box/feature-image-1.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/feature-box/feature-image-1.jpg	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:03	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/call-to-action/cta-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/call-to-action/cta-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:05	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/team/team-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/team/team-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:06	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/testimonial-bg-1.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/testimonial-bg-1.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:08	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/testimonial-bg-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/testimonial-bg-2.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:09	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/testimonial-bg-3.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/testimonial-bg-3.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:11	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/testimonial-bg-4.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/testimonial-bg-4.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:12	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/accordion-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/accordion-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:13	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/pie-pregress-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/pie-pregress-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:14	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/counter-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/counter-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:16	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/counter-bg-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/counter-bg-2.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:17	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/counter-bg-3.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/counter-bg-3.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:18	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/counter-bg-4.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/counter-bg-4.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:26	352416/352416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20May%202020%2013:21:08%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-6.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-6.jpg	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:27	321403/321403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-5.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-5.jpg	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:27	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-8.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-8.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:27	425285/425285	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-7.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-7.jpg	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:28	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-9.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-9.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:30	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-10.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-10.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:31	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-11.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-11.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:32	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-12.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-12.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:34	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-13.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-13.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:35	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/banner-simple-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/banner-simple-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:37	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/banner-simple-bg-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/banner-simple-bg-2.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:39	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-14.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-14.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:44	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-4.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-4.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:47	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-3.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-3.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:49	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/slider/slider-1.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/slider-1.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:51	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/countdown-area-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/countdown-area-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:55	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/download-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/download-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:56	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/image-content-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/image-content-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:58	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/contact-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/contact-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:00:59	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/call-back-form-bg.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/call-back-form-bg.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:01:00	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/template/call-back-form-bg-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/call-back-form-bg-2.html	(from https://citizentrustonlinebk.com/main/css/main.css)
18:01:03	162196/162196	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/contact/trade4plus-contact-us-bg.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/contact/trade4plus-contact-us-bg.jpg	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:04	59390/59390	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/security/security__info-bg.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/security/security__info-bg.png	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:08	78541/78541	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/template/contact_bg.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/contact_bg.jpg	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:08	12115/12115	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/contact/multi-lang.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/contact/multi-lang.png	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:09	13090/13090	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/bg_reg.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/bg_reg.jpg	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:11%20GMT	https://citizentrustonlinebk.com/facebook.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/facebook.7a.delayed	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:12%20GMT	https://citizentrustonlinebk.com/google.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/google.7b.delayed	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:17%20GMT	https://citizentrustonlinebk.com/images/slider/theMouse.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/theMouse.7e.delayed	(from https://citizentrustonlinebk.com/Online-Banking.php)
18:01:17	552808/552808	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/Prepaid%20Card/prepaid-card.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/Prepaid%20Card/prepaid-card.png	(from https://citizentrustonlinebk.com/Online-Banking.php)
18:01:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:19%20GMT	https://citizentrustonlinebk.com/images/slider/lock-open.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/lock-open.7f.delayed	(from https://citizentrustonlinebk.com/Online-Banking.php)
18:01:19	1996551/1996551	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/slider/mobile_slider.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/mobile_slider.png	(from https://citizentrustonlinebk.com/contact-us.php)
18:01:20	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:20%20GMT	https://citizentrustonlinebk.com/images/modal/internet-banking.gif	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/modal/internet-banking.80.delayed	(from https://citizentrustonlinebk.com/Online-Banking.php)
18:01:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:21%20GMT	https://citizentrustonlinebk.com/images/slider/frgtPass.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/frgtPass.81.delayed	(from https://citizentrustonlinebk.com/Online-Banking.php)
18:01:23	1663/1663	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:23%20GMT	https://citizentrustonlinebk.com/Credit-Cards.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/Credit-Cards.html	(from https://citizentrustonlinebk.com/Cards.php)
18:01:24	1661/1661	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:24%20GMT	https://citizentrustonlinebk.com/Debit-Cards.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/Debit-Cards.html	(from https://citizentrustonlinebk.com/Cards.php)
18:01:25	1657/1657	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:26%20GMT	https://citizentrustonlinebk.com/ATM-Cards.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/ATM-Cards.html	(from https://citizentrustonlinebk.com/Cards.php)
18:01:27	32840/32840	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:27%20GMT	https://citizentrustonlinebk.com/Mobile-Wallet.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/Mobile-Wallet.html	(from https://citizentrustonlinebk.com/Cards.php)
18:01:29	55407/55407	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/partnership/Interex%20Finance-atm.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/partnership/Interex%20Finance-atm.jpg	(from https://citizentrustonlinebk.com/ATM.php)
18:01:30	28370/28370	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/partnership/cpa-af-bg.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/partnership/cpa-af-bg.jpg	(from https://citizentrustonlinebk.com/Student_Loan_Refinance.php)
18:01:32	93313/93313	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/about_us_image.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/about_us_image.png	(from https://citizentrustonlinebk.com/about.php)
18:01:33	49813/49813	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/Gear-Final.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/Gear-Final.png	(from https://citizentrustonlinebk.com/about.php)
18:01:35	49337/49337	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/gear-final-life.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/gear-final-life.png	(from https://citizentrustonlinebk.com/about.php)
18:01:37	52459/52459	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/Scissors-Final.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/Scissors-Final.png	(from https://citizentrustonlinebk.com/about.php)
18:01:39	52566/52566	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/scissor-final-life.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/scissor-final-life.png	(from https://citizentrustonlinebk.com/about.php)
18:01:40	7047/7047	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/trading-against.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/trading-against.png	(from https://citizentrustonlinebk.com/about.php)
18:01:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:41%20GMT	https://citizentrustonlinebk.com/main/images/about/trading-against-life.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/trading-against-life.8e.delayed	(from https://citizentrustonlinebk.com/about.php)
18:01:43	49159/49159	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/battery-danger.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/battery-danger.png	(from https://citizentrustonlinebk.com/about.php)
18:01:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:44%20GMT	https://citizentrustonlinebk.com/main/images/about/battery-life.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/battery-life.90.delayed	(from https://citizentrustonlinebk.com/about.php)
18:01:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:46%20GMT	https://citizentrustonlinebk.com/main/images/security/security__footer-bg.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/security/security__footer-bg.91.delayed	(from https://citizentrustonlinebk.com/about.php)
18:01:47	55407/55407	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:43:48%20GMT	https://citizentrustonlinebk.com/main/images/about/image-content-1_1.jpg	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/image-content-1_1.jpg	(from https://citizentrustonlinebk.com/careers.php)
18:01:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:48%20GMT	https://citizentrustonlinebk.com/images/xbg_reg.jpg.pagespeed.ic.ufPUIaGYX7.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/xbg_reg.jpg.pagespeed.ic.ufPUIaGYX7.93.delayed	(from https://citizentrustonlinebk.com/careers.php)
18:01:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:50%20GMT	https://citizentrustonlinebk.com/images/slider/xmobile_slider.png.pagespeed.ic.3nqiv0B8PA.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/xmobile_slider.png.pagespeed.ic.3nqiv0B8PA.94.delayed	(from https://citizentrustonlinebk.com/careers.php)
18:01:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:51%20GMT	https://citizentrustonlinebk.com/images/slider/xlock-open.png.pagespeed.ic.AoSbGasDJO.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/xlock-open.png.pagespeed.ic.AoSbGasDJO.95.delayed	(from https://citizentrustonlinebk.com/careers.php)
18:01:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:01:52%20GMT	https://citizentrustonlinebk.com/images/modal/internet-banking.gif.pagespeed.ce.zSYV8PG9gk.php	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/modal/internet-banking.gif.pagespeed.ce.zSYV8PG9gk.96.delayed	(from https://citizentrustonlinebk.com/careers.php)
18:02:13	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:54%20GMT	https://citizentrustonlinebk.com/main/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/indexc052.html	(from https://citizentrustonlinebk.com/main/)
18:02:13	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:54%20GMT	https://citizentrustonlinebk.com/main/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/indexbfec.html	(from https://citizentrustonlinebk.com/main/)
18:02:13	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:54%20GMT	https://citizentrustonlinebk.com/main/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/index30b5.html	(from https://citizentrustonlinebk.com/main/)
18:02:14	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:01:55%20GMT	https://citizentrustonlinebk.com/main/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/indexf8a0.html	(from https://citizentrustonlinebk.com/main/)
18:02:33	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:15%20GMT	https://citizentrustonlinebk.com/main/assets/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/index.html	(from https://citizentrustonlinebk.com/main/)
18:02:33	1328/1328	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:15%20GMT	https://citizentrustonlinebk.com/main/css/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/css/index.html	(from https://citizentrustonlinebk.com/main/)
18:02:33	805/805	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:15%20GMT	https://citizentrustonlinebk.com/main/dashboard/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/dashboard/index.html	(from https://citizentrustonlinebk.com/main/)
18:02:36	3665/3665	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:16%20GMT	https://citizentrustonlinebk.com/main/images/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/index.html	(from https://citizentrustonlinebk.com/main/)
18:02:36	1139/1139	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:36%20GMT	https://citizentrustonlinebk.com/main/js/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/js/index.html	(from https://citizentrustonlinebk.com/main/)
18:02:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:37%20GMT	https://citizentrustonlinebk.com/register.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/register.97.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
